Station Name: PHOENIX PARK,,,,,,,,,,
Station Height: 48 M,,,,,,,,,,
Latitude:53.364,Longitude: -6.350,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
date:  -  00 to 00 utc,,,,,,,,,,
rain:  -  Precipitation Amount (mm),,,,,,,,,,
"maxtp: -  Maximum Air Temperature (C)	  ",,,,,,,,,,
mintp: -  Minimum  Air Temperature (C),,,,,,,,,,
gmin:  -  09utc Grass Minimum Temperature (C),,,,,,,,,,
soil:  -  Mean 10cm soil temperature (C),,,,,,,,,,
cbl:   -  Mean CBL Pressure (hpa),,,,,,,,,,
ind:   -  Indicator (i),,,,,,,,,,
,,,,,,,,,,
date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
12-Apr-21,0,10.8,0,2.7,0,1.2,0,1.2,1022.9,9.809
13-Apr-21,0,12,0,1.3,0,-2,0,0.1,1026.6,9.523
14-Apr-21,0,12.5,0,2.2,0,-0.6,0,0,1027.8,10.943
15-Apr-21,0,13.3,0,0.3,0,-3.5,0,0,1026.7,9.788
16-Apr-21,0,13.5,0,-0.6,0,-4.1,0,0,1024.3,9.478
17-Apr-21,0,14.4,0,-1,0,-4.9,0,0,1021.8,10.049
18-Apr-21,0,12,0,5,0,6.3,0,0.9,1018,10.962
19-Apr-21,0,13.5,0,4.7,0,1.9,0,0.6,1014.4,11.41
20-Apr-21,0,12.1,0,7.5,0,7.3,0,0.8,1013.7,11.795
21-Apr-21,0,13.5,0,3.8,0,0.1,0,0,1016.6,11.9
22-Apr-21,0,14.2,0,3,0,-0.8,0,0,1019.7,12.028
23-Apr-21,0,15.7,0,1.7,0,-2.7,0,0,1020.1,11.488
24-Apr-21,0,16.1,0,3.4,0,-0.9,0,0,1021.4,12.707
25-Apr-21,0,11.7,0,3.5,0,-0.1,0,0,1023.4,12.77
26-Apr-21,0,17,0,1.3,0,-3.1,0,0,1015.9,13.753
27-Apr-21,0,12,0,7,0,5.3,0,2,1006.9,13.413
28-Apr-21,0,11,0,4.7,0,6.1,0,0,1007,11.565
29-Apr-21,0,10.9,0,1,0,-2.8,0,2.4,1009.4,10.665
30-Apr-21,0,10,0,-0.6,0,-4,0,1.3,1011.6,9.824
01-May-21,0,11.7,0,-0.2,0,-4.1,0,0,1013.1,9.962
02-May-21,0,13.4,0,2.2,0,-2.8,0,0,1013.3,11.658
03-May-21,0,13.2,0,5.3,0,2.8,0,12,996.3,11.03
04-May-21,0,11.5,0,3,0,1.8,0,1,997.1,11.517
05-May-21,0,11.2,0,0.5,0,-1.2,0,3,1004.7,10.597
06-May-21,0,12.7,0,-0.9,0,-4.6,0,0,1005.5,10.485
07-May-21,0,12.2,0,0.7,0,-3.6,0,0,1006.2,10.8
08-May-21,0,19.2,0,5.7,0,4.7,0,15.7,992.8,12.628
09-May-21,0,14.7,0,8.9,0,5.4,0,0,982.6,11.868
10-May-21,0,15.9,0,8.3,0,6.7,0,3.6,986.9,12.983
11-May-21,0,15.7,0,4.9,0,2.5,0,0,995.9,13.29
12-May-21,0,12.7,0,2.6,0,-0.8,0,2.6,1000.8,12.462
13-May-21,0,14.8,0,2.6,0,-0.3,0,0,1004.2,12.77
14-May-21,0,14.8,0,4.2,0,0.2,0,0,1000.8,12.792
15-May-21,0,13.1,0,7.1,0,6.7,0,8.4,992.9,12.985
16-May-21,0,15.1,0,4,0,1.8,0,1,992.7,13.587
17-May-21,0,16,0,4.9,0,1.5,0,2.2,1000.8,14.15
18-May-21,0,14.7,0,3.7,0,1,0,8.4,1007.3,14.055
19-May-21,0,17,0,4.5,0,1.4,0,0.1,1011.8,14.507
20-May-21,0,14.6,0,9,0,7.4,0,8.2,993.9,13.505
21-May-21,0,11.6,0,8.4,0,9.2,0,10,987.3,12.913
22-May-21,0,13.9,0,3.5,0,0.6,0,0,999,13.253
23-May-21,0,13.9,0,3.2,0,4.7,0,4.8,994.8,13.22
24-May-21,0,16,0,2.8,0,1,0,0,998.9,13.837
25-May-21,0,16,0,6.1,0,2.4,0,2.7,1009.2,14.488
26-May-21,0,16.7,0,6.3,0,3.5,0,0,1011.5,15.27
27-May-21,0,18,0,5.1,0,2.2,0,4.6,1013.1,14.935
28-May-21,0,14.3,0,11,0,11.2,0,8.6,1016.1,15.025
29-May-21,0,18,0,9.4,0,8,0,0,1020.8,16.66
30-May-21,0,22.4,0,7.8,0,5.8,0,0,1020.3,17.657
31-May-21,0,21,0,7.7,0,5.3,0,0,1013.1,17.673
01-Jun-21,0,20.9,0,11.8,0,9.6,0,0,1008.1,18.725
02-Jun-21,0,19,0,11.5,0,8.5,0,0,1006,17.528
03-Jun-21,0,19.9,0,10,0,11,0,0,1010.2,18.91
04-Jun-21,0,20.1,0,9.6,0,6.4,0,0,1015.8,18.685
05-Jun-21,0,19.8,0,8.2,0,8.6,0,0.1,1017.6,18.208
06-Jun-21,0,17.5,0,6.1,0,2.1,0,0,1019.2,16.76
07-Jun-21,0,20.2,0,9.2,0,6.7,0,0,1016,18.298
08-Jun-21,0,19.8,0,11.9,0,8.6,0,0,1013.7,18.503
09-Jun-21,0,22.5,0,15.4,0,13.9,0,0,1011.1,19.115
10-Jun-21,0,22.5,0,13.6,0,9.5,0,0,1009.2,19.79
11-Jun-21,0,18.9,0,11,0,13.7,0,0,1012,19.673
12-Jun-21,0,20,0,10.1,0,6.6,0,0,1018.9,19.183
13-Jun-21,0,25.6,0,13.4,0,9.7,0,0,1018,20.575
14-Jun-21,0,18.7,0,10.7,0,12,0,0.2,1016.6,19.682
15-Jun-21,0,23.4,0,7.1,0,2.9,0,0,1011.4,19.845
16-Jun-21,0,18.9,0,11.2,0,11.5,0,1.1,1004.2,19.345
17-Jun-21,0,19.3,0,8,0,2.8,0,0,1009.8,18.802
18-Jun-21,0,16.7,0,5.7,0,1.4,0,0,1013.2,18.317
19-Jun-21,0,17.8,0,5.3,0,0.5,0,0,1007.6,18.555
20-Jun-21,0,17.4,0,10.9,0,7.7,0,0,1005.9,20.177
21-Jun-21,0,18.4,0,9.4,0,7.1,0,0,1013.2,20.083
22-Jun-21,0,18.5,0,5.2,0,0.4,0,0.3,1019,20.017
23-Jun-21,0,19.1,0,10,0,9.9,0,8,1019.2,18.673
24-Jun-21,0,19.5,0,11.6,0,11.9,0,3.9,1016.3,19.43
25-Jun-21,0,14.2,0,9.8,0,8.1,0,0.6,1015.1,16.882
26-Jun-21,0,15.2,0,9.5,0,8.5,0,0,1015.9,16.188
27-Jun-21,0,18.8,0,7.6,0,3.3,0,0,1014.8,17.443
28-Jun-21,0,20.8,0,9.3,0,6,0,0,1012.7,18.38
29-Jun-21,0,23.4,0,10.5,0,6.2,0,0,1013.1,20.355
30-Jun-21,0,20.3,0,10.4,0,6.7,0,0,1013.2,21.243
01-Jul-21,0,20.1,0,9.2,0,4.7,0,0,1012.3,21.562
02-Jul-21,0,20.2,0,10.9,0,6.8,0,0,1008.8,21.188
03-Jul-21,0,19.8,0,13.1,0,12.4,0,1,1002.6,20.038
04-Jul-21,0,20.8,0,12.9,0,11.4,0,12,997.7,19.913
05-Jul-21,0,20,0,10.4,0,8.9,0,0.1,994.3,20.333
06-Jul-21,0,17.8,0,10.1,0,7.5,0,25.6,993.6,18.728
07-Jul-21,0,20.8,0,11.9,0,9.2,0,0,1004.2,19.45
08-Jul-21,0,19.1,0,12.8,0,10,0,0,1013.5,20.005
09-Jul-21,0,17.7,0,14.2,0,14.5,0,0,1013.5,18.972
10-Jul-21,0,20,0,11.9,0,13.4,0,0,1009.4,19.12
11-Jul-21,0,17.1,0,12.3,0,8.2,0,12.2,1005.9,18
12-Jul-21,0,20.8,0,14,0,13.8,0,0.4,1008.4,18.63
13-Jul-21,0,20.5,0,12.2,0,8,0,0,1012.7,18.765
14-Jul-21,0,23,0,11.6,0,7.6,0,0,1016.5,20.632
15-Jul-21,0,25,0,14.9,0,15.6,0,0,1020.2,22.685
16-Jul-21,0,25.4,0,14.3,0,12.4,0,0,1023.4,23.927
17-Jul-21,0,28,0,13.8,0,10.6,0,0,1023.6,24.855
18-Jul-21,0,25.1,0,15.3,0,11.1,0,0,1020.2,25.245
19-Jul-21,0,24.2,0,15.1,0,12.1,0,0,1016.3,25.433
20-Jul-21,0,24.5,0,13.9,0,10.4,0,0,1015.8,25.68
21-Jul-21,0,26.2,0,13.6,0,9.9,0,0,1017.5,25.958
22-Jul-21,0,26.5,0,12.6,0,8.1,0,0,1016.3,25.722
23-Jul-21,0,24.9,0,15.4,0,11.5,0,0,1011.1,25.693
24-Jul-21,0,20.3,0,11.4,0,14.4,0,0,1006.5,24.66
25-Jul-21,0,25.4,0,10.2,0,6.2,0,0,1005.1,24.375
26-Jul-21,0,20.1,0,12.1,0,6.9,0,0,1004.8,22.39
27-Jul-21,0,20.7,0,12.6,0,11.5,0,1.8,1002.7,21.775
28-Jul-21,0,18.2,0,11.1,0,6.5,0,6.6,999.4,19.458
29-Jul-21,0,19.3,0,10.3,0,8.5,0,0,1001.2,18.717
30-Jul-21,0,18.2,0,12.9,0,12.8,0,21.4,1001,18.483
31-Jul-21,0,19.4,0,12.9,0,11.9,0,2.5,1004.8,19.08
01-Aug-21,0,18.7,0,11.7,0,10.5,0,0,1008.3,18.885
02-Aug-21,0,17.8,0,8.4,0,5.3,0,0,1009.9,17.645
03-Aug-21,0,17.5,0,9.4,0,5.4,0,3,1007.5,17.263
04-Aug-21,0,22.5,0,9.7,0,6.3,0,0,1003.3,18.55
05-Aug-21,0,21.2,0,14.2,0,13.4,0,7.8,992.6,18.987
06-Aug-21,0,18.8,0,14.2,0,12.2,0,2.2,986.3,19.058
07-Aug-21,0,17.4,0,14.2,0,13.3,0,8.4,988.2,18.267
08-Aug-21,0,19.6,0,11.5,0,13.4,0,1.6,996,18.36
09-Aug-21,0,18.9,0,10.8,0,6.3,0,1.5,1003.4,17.325
10-Aug-21,0,19.9,0,12.7,0,9.3,0,0,1007.9,19.295
11-Aug-21,0,20.3,0,9.1,0,14.1,0,3.5,1007.1,19.123
12-Aug-21,0,20.5,0,8.5,0,4.8,0,1.4,1006.7,17.487
13-Aug-21,0,21,0,12.3,0,8,0,0,1010.1,18.038
14-Aug-21,0,16.3,0,12.6,0,11.3,0,2.7,1009.9,17.458
15-Aug-21,0,19,0,11.8,0,13.7,0,0,1008.4,18.035
16-Aug-21,0,17.6,0,12.4,0,8.7,0,0.5,1014.4,17.337
17-Aug-21,0,19.3,0,12.2,0,12.3,0,1,1016,17.868
18-Aug-21,0,17.5,0,11.3,0,11.5,0,0.1,1012.5,17.675
19-Aug-21,0,20.7,0,10.6,0,7.5,0,0.5,1006.9,18.608
20-Aug-21,0,20.5,0,14.3,0,13.8,0,2.4,1005.6,18.752
21-Aug-21,0,19.5,0,12.9,0,13.7,0,14,1007.7,18.442
22-Aug-21,0,20.8,0,12.5,0,9.7,0,0.6,1015.9,18.853
23-Aug-21,0,21.5,0,10.8,0,8.3,0,0,1023.9,19.208
24-Aug-21,0,21.2,0,12.1,0,13.9,0,0,1026.1,20.3
25-Aug-21,0,22.9,0,10.2,0,8,0,0,1022.5,19.8
26-Aug-21,0,22.5,0,11.3,0,8.8,0,0,1019,20.12
27-Aug-21,0,19.1,0,9.8,0,8.6,0,0,1020.3,20.105
28-Aug-21,0,20.8,0,9.8,0,5.9,0,0,1022.4,19.48
29-Aug-21,0,18.7,0,9.3,0,6,0,0,1022.7,18.177
30-Aug-21,0,15.9,0,12.1,0,14.6,0,0,1024.1,17.7
31-Aug-21,0,15.5,0,13.1,0,8.7,0,0,1027.2,16.855
01-Sep-21,0,17.6,0,11.7,0,12.9,0,0,1028.3,17.375
02-Sep-21,0,16.2,0,8.9,0,4.7,0,0,1024.4,16.065
03-Sep-21,0,16.9,0,9.9,0,5.7,0,0,1018,16.745
04-Sep-21,0,19.8,0,11.7,0,7.4,0,0,1012.9,17.007
05-Sep-21,0,22.3,0,13.1,0,9.7,0,0,1013.8,18.458
06-Sep-21,0,23.6,0,12.7,0,9.1,0,0,1016.4,19.76
07-Sep-21,0,22.3,0,14.6,0,11,0,0,1013.4,20.208
08-Sep-21,0,23.4,0,14.2,0,10.6,0,0,1006,19.01
09-Sep-21,0,21.1,0,15.7,0,14.7,0,4.7,1000.1,19.413
10-Sep-21,0,20.3,0,15.2,0,15,0,0,1004,19.222
11-Sep-21,0,20.3,0,12.7,0,11.9,0,0,1010.5,18.76
12-Sep-21,0,14.9,0,10.3,0,9.1,0,0,1014.2,17.01
13-Sep-21,0,17.9,0,10.3,0,5.7,0,0.5,1010.4,16.625
14-Sep-21,0,20.5,0,13.6,0,11.3,0,0,1007.7,17.823
15-Sep-21,0,19,0,11.7,0,10.1,0,0.1,1010.1,17.66
16-Sep-21,0,21.6,0,8.5,0,4.2,0,0,1008.3,16.735
17-Sep-21,0,19.3,0,12.3,0,15.1,0,2.6,1004.6,17.625
18-Sep-21,0,18.1,0,10.4,0,6.8,0,0,1007,16.375
19-Sep-21,0,19.5,0,9.3,0,7.8,0,0,1010.5,17
20-Sep-21,0,19.7,0,7.5,0,3,0,0,1020.3,16.375
21-Sep-21,0,18.1,0,11.5,0,7.7,0,0,1024.4,16.833
22-Sep-21,0,21.7,0,13.3,0,10.6,0,0,1018.8,17.985
23-Sep-21,0,20.5,0,12.2,0,11.1,0,1,1013.3,17.917
24-Sep-21,0,21.7,0,14.2,0,8.4,0,0,1009.4,18.033
25-Sep-21,0,23.1,0,15.7,0,14.5,0,0,1005,18.878
26-Sep-21,0,21.1,0,11.4,0,9.9,0,8.8,998.2,17.53
27-Sep-21,0,16.9,0,8.1,0,5.4,0,10.2,1000.2,15.75
28-Sep-21,0,15.6,0,6.4,0,4,0,0,1004.7,14.023
29-Sep-21,0,15.2,0,5.1,0,2,0,1.5,1012.5,12.875
30-Sep-21,0,16.1,0,10.9,0,7.4,0,4,1004.6,14.582
01-Oct-21,0,14.1,0,8,0,5.8,0,2.5,998.1,13.962
02-Oct-21,0,14.2,0,6.8,0,4.7,0,0.4,989.1,12.828
03-Oct-21,0,15.8,0,7.5,0,1.4,0,3.3,986.8,12.323
04-Oct-21,0,15.7,0,7.5,0,3.2,0,3.2,994.5,12.422
05-Oct-21,0,15.4,0,6.8,0,4,0,1.3,1001.6,12.655
06-Oct-21,0,17.4,0,6.9,0,1.4,0,0.6,1012.1,12.068
07-Oct-21,0,20.4,0,15.8,0,11.8,0,0.3,1013.8,14.908
08-Oct-21,0,20.1,0,14.9,0,13.8,0,2.4,1018.3,15.89
09-Oct-21,0,18.3,0,8.5,0,12.7,0,1.2,1022.6,15.452
10-Oct-21,0,15.7,0,6.5,0,2.7,0,0,1027.4,13.562
11-Oct-21,0,15.6,0,5.7,0,1,0,0,1026.7,12.203
12-Oct-21,0,15.3,0,8.3,0,3.7,0,0,1023.5,12.62
13-Oct-21,0,13.1,0,10.6,0,10.6,0,0,1021.8,13.37
14-Oct-21,0,14.6,0,11.4,0,9.2,0,0,1016.4,13.26
15-Oct-21,0,13.6,0,7.6,0,5.4,0,1.2,1015.1,12.945
16-Oct-21,0,15.8,0,7.7,0,4.1,0,3,1009.6,12.83
17-Oct-21,0,18.6,0,11.6,0,11.8,0,0,1005,14.48
18-Oct-21,0,19.6,0,13.9,0,8.2,0,0.5,1002.9,15.335
19-Oct-21,0,19.2,0,10.5,0,11.5,0,3.5,998.1,15.158
20-Oct-21,0,13.2,0,7.1,0,3,0,6.3,993.1,12.295
21-Oct-21,0,12.6,0,3.3,0,-0.6,0,0.1,1004,9.722
22-Oct-21,0,13.5,0,6.8,0,1.4,0,0,1015.1,10.757
23-Oct-21,0,14,0,9.5,0,7.2,0,0.1,1010,11.182
24-Oct-21,0,17,0,9.8,0,7.3,0,0.5,1002.5,12.06
25-Oct-21,0,13.7,0,7.7,0,3.7,0,0,1004.9,10.35
26-Oct-21,0,17.7,0,10.2,0,3.4,0,0.5,1003.7,11.905
27-Oct-21,0,18.1,0,14.8,0,12.5,0,12.7,997.8,13.82
28-Oct-21,0,15.3,0,10.1,0,12.1,0,12.7,991.3,13.833
29-Oct-21,0,13.2,0,8.5,0,7.6,0,8.3,985.1,12.32
30-Oct-21,0,12.5,0,4.5,0,-0.3,0,0.1,985.2,9.59
31-Oct-21,0,13.4,0,7.7,0,0.6,0,10.5,976.6,10.09
01-Nov-21,0,10.9,0,4.3,0,5.3,0,3.6,984.6,9.153
02-Nov-21,0,10,0,3.3,0,-1.4,0,0.2,994.4,6.957
03-Nov-21,0,10.4,0,2.7,0,-1.8,0,0.2,1005.3,6.117
04-Nov-21,0,10.3,0,3.3,0,-1.6,0,0,1016,6.594
05-Nov-21,0,11.4,0,7,0,1.5,0,0,1021,8.604
06-Nov-21,0,13.8,0,7.9,0,7,0,0.8,1014.9,9.577
07-Nov-21,0,11.4,0,4.2,0,2.2,0,0,1017.2,7.481
08-Nov-21,0,16.6,0,5.6,0,0.1,0,2.7,1013.6,9.463
09-Nov-21,0,14.3,0,9.9,0,9.4,0,0.2,1012.2,11.083
10-Nov-21,0,12.1,0,6.8,0,2.4,0,0,1016.3,10.137
11-Nov-21,0,15.1,0,5.1,0,1,0,1,1007.9,10.262
12-Nov-21,0,13.7,0,10.5,0,5.7,0,0.2,1001,10.762
13-Nov-21,0,12.5,0,10.1,0,8.4,0,0,1011.7,11.062
14-Nov-21,0,14.8,0,7.8,0,5,0,0,1017.8,11.092
15-Nov-21,0,12.1,0,7.3,0,4.9,0,1.9,1020.5,10.75
16-Nov-21,0,11.4,0,6.7,0,4.4,0,0.1,1015.1,9.467
17-Nov-21,0,11.5,0,6.9,0,2.3,0,0,1016.9,8.398
18-Nov-21,0,13.8,0,10.8,0,7.3,0,0,1020.6,10.568
19-Nov-21,0,12.7,0,9,0,3.7,0,0,1022.8,10.475
20-Nov-21,0,12.3,0,4.1,0,5.4,0,0.5,1018.8,9.733
21-Nov-21,0,8.7,0,1.3,0,-2.5,0,0.1,1022.2,5.405
22-Nov-21,0,8.5,0,-1.4,0,-4.4,0,0,1028.5,3.45
23-Nov-21,0,7.4,0,-0.1,0,-3.4,0,0,1027.7,4.936
24-Nov-21,0,7.5,0,0.8,0,-2.5,0,0.7,1019.1,5.101
25-Nov-21,0,7.8,0,-0.3,0,-4.9,0,0,1012.2,3.255
26-Nov-21,0,8.2,0,2.4,0,-3.4,0,0.7,999.1,4.873
27-Nov-21,0,5.1,0,0.7,0,-1.4,0,0,1003.9,2.638
28-Nov-21,0,5.2,0,0.7,0,-2.7,0,0,1006.2,3.141
29-Nov-21,0,9.5,0,2.1,0,-3.4,0,0.1,1009.1,4.97
30-Nov-21,0,11.2,0,8.5,0,4.4,0,4.5,1000.1,8.062
01-Dec-21,0,8.6,0,1.7,0,2.8,0,0.1,1001.6,6.563
02-Dec-21,0,8.4,0,1.4,0,-3.3,0,8.5,1005.7,4.24
03-Dec-21,0,9.5,0,6.1,0,-0.1,0,1.1,995.3,6.328
04-Dec-21,0,6.2,0,2.1,0,-0.6,0,0,997.5,4.205
05-Dec-21,0,6.6,0,0.1,0,-4.1,0,0,1008.2,2.095
06-Dec-21,0,7.6,0,2,0,-4.3,0,2.2,1002.8,3.161
07-Dec-21,0,9,0,1.9,0,-2.4,0,12.2,977.8,3.974
08-Dec-21,0,6.4,0,2.8,0,2,0,10.1,980.3,4.115
09-Dec-21,0,10,0,2.6,0,-1.1,0,1.3,990.4,4.054
10-Dec-21,0,6,0,1.5,0,-1.6,0,0,998,2.814
11-Dec-21,0,13.2,0,5.2,0,-1.1,0,1.2,1003.9,5.847
12-Dec-21,0,13.8,0,7.8,0,5.9,0,0.4,1004.7,8.399
13-Dec-21,0,8,0,-0.3,0,1.5,0,0,1012.6,6.249
14-Dec-21,0,9,0,-0.1,0,-3.8,0,0,1016.6,3.651
15-Dec-21,0,11.5,0,7.2,0,-1.3,0,0.1,1021.8,4.318
16-Dec-21,0,11.8,0,4.2,0,-1.1,0,0,1030.2,5.158
17-Dec-21,0,9.2,0,3,0,-2.2,0,0.1,1034.3,5.262
18-Dec-21,0,9.1,0,2.9,0,-1.5,0,0,1032.4,5.197
19-Dec-21,0,7.8,0,1.5,0,-1.6,0,0,1028.5,5.072
20-Dec-21,0,7.8,0,6.2,0,0.8,0,0,1022.7,6.364
21-Dec-21,0,6.9,0,5,0,4.8,0,0,1016.2,5.692
22-Dec-21,0,10.4,0,5.4,0,0,0,5.3,1005.5,5.556
23-Dec-21,0,13,0,5.4,0,5.3,0,0,995.9,7.789
24-Dec-21,0,10.4,0,3.6,0,-0.6,0,1.2,993.9,6.02
25-Dec-21,0,9.3,0,5.4,0,0.1,0,17.4,990.9,7.054
26-Dec-21,0,9.9,0,3.2,0,1.3,0,0.7,989.7,6.447
27-Dec-21,0,9.6,0,2,0,-2,0,0.2,983.6,5.449
28-Dec-21,0,8.2,0,3.2,0,1.9,0,10.4,986.8,6.841
29-Dec-21,0,14,0,5.3,0,-0.2,0,3,988.5,7.363
30-Dec-21,0,13.8,0,11.7,0,5.4,0,7.9,996.3,9.065
31-Dec-21,0,14.6,0,12.7,0,8.7,0,0.3,1000.6,9.642
01-Jan-22,0,15,0,9.5,0,7.9,0,0.3,998.4,9.087
02-Jan-22,0,10.8,0,8.3,0,2.7,0,0.1,997,6.904
03-Jan-22,0,9.9,0,2.7,0,3.7,0,1.5,995.5,6.096
04-Jan-22,0,4,0,0.1,0,-3.5,0,0,1002.4,3.272
05-Jan-22,0,4.6,0,-2.1,0,-3.7,0,0,1010.9,1.921
06-Jan-22,0,9.6,0,-2,0,-6.3,0,4.9,1004.6,2.832
07-Jan-22,0,7.2,0,0.5,0,-1.5,0,3.3,1002.1,2.346
08-Jan-22,0,9.8,0,2.6,0,-0.5,0,3.3,994.5,4.573
09-Jan-22,0,7.8,0,2.3,0,-1.3,0,0.3,996.7,3.311
10-Jan-22,0,12.5,0,6,0,0.7,0,0.6,1009,6.453
11-Jan-22,0,8.4,0,2.9,0,-0.2,0,0.1,1024.1,4.442
12-Jan-22,0,10.1,0,1.4,0,-2.3,0,0,1033.6,2.721
13-Jan-22,0,6.3,0,-0.6,0,-4.8,0,0,1034.3,2.529
14-Jan-22,0,8.2,0,-0.3,0,-0.6,0,0,1028.1,3.585
15-Jan-22,0,8.3,0,-1,0,-4.6,0,0.1,1018.3,3.729
16-Jan-22,0,7.8,0,0.4,0,-2.5,0,0.1,1023.1,3.887
17-Jan-22,0,7.2,0,-2.3,0,-5.7,0,0,1031.9,1.694
18-Jan-22,0,10.4,0,-3.3,0,-6.1,0,0,1026,2.111
19-Jan-22,0,9.9,0,3.2,0,-1,0,0.2,1025.1,4.612
20-Jan-22,0,6.8,0,0.4,0,-4.5,0,0,1033.5,2.965
21-Jan-22,0,6.9,0,4.7,0,-2.2,0,0,1034.7,4.547
22-Jan-22,0,7.7,0,5.2,0,4,0,0.1,1031.7,5.441
23-Jan-22,0,7.5,0,5.4,0,4.2,0,0,1027.3,5.629
24-Jan-22,0,9.4,0,1.4,0,-3.7,0,0,1025.8,4.794
25-Jan-22,0,8,0,1.5,0,-2.6,0,0,1027.3,5.078
26-Jan-22,0,10.5,0,3.3,0,-3.8,0,0.1,1023.2,4.8
27-Jan-22,0,11.1,0,2.6,0,2.3,0,0.6,1023.7,7.082
28-Jan-22,0,12.6,0,2.9,0,-2.3,0,0,1025.2,6.718
29-Jan-22,0,12.1,0,1.3,0,7.5,0,0.1,1023.5,8.091
30-Jan-22,0,9.1,0,0.3,0,-4.2,0,0.9,1022.2,5.001
31-Jan-22,0,9.3,0,4.1,0,-0.6,0,0.1,1021.5,5.381
01-Feb-22,0,11,0,8.9,0,3.9,0,0.7,1018.5,7.916
02-Feb-22,0,10.8,0,7.7,0,5.8,0,0,1014,8.031
03-Feb-22,0,11.9,0,4.9,0,5.2,0,4.3,1003.8,7.86
04-Feb-22,0,6.8,0,2,0,-0.8,0,0.5,1007.1,5.496
05-Feb-22,0,9.7,0,2.7,0,-1,0,4,1005.6,4.944
06-Feb-22,0,9.7,0,3.3,0,4.7,0,4.7,1005.5,6.4
07-Feb-22,0,12.1,0,2.2,0,-2.2,0,0.4,1015.3,5.863
08-Feb-22,0,11.6,0,7.9,0,8.2,0,7,1014.7,8.663
09-Feb-22,0,8.3,0,3.1,0,-0.2,0,0.2,1015.5,6.935
10-Feb-22,0,7.5,0,1.5,0,-1.3,0,0,1019.2,4.309
11-Feb-22,0,9.1,0,-0.7,0,-5.9,0,0.7,1018,3.726
12-Feb-22,0,11.8,0,7.4,0,-0.4,0,1.8,1004.6,6.694
13-Feb-22,0,9.3,0,5,0,2.9,0,13,989.6,6.971
14-Feb-22,0,9,0,3.4,0,2.8,0,0.8,995.1,6.176
15-Feb-22,0,11.5,0,6.1,0,-2,0,4.2,991.2,6.122
16-Feb-22,0,13.6,0,6.6,0,5.7,0,3.8,986.8,8.481
17-Feb-22,0,7.7,0,3.6,0,0.7,0,5,995.7,6.111
18-Feb-22,0,8.1,0,1.4,0,-0.5,0,4.1,986.8,5.349
19-Feb-22,0,10.4,0,1.5,0,-1.1,0,11.6,997.3,4.505
20-Feb-22,0,11.9,0,1.6,0,3.6,0,14.2,990.1,7.322
21-Feb-22,0,10.6,0,2.9,0,0.1,0,0.9,1004,6.213
22-Feb-22,0,11.4,0,6,0,5,0,3.7,1008.4,7.785
23-Feb-22,0,12.4,0,3.6,0,2.8,0,2.6,1007.1,6.537
24-Feb-22,0,6.9,0,0.8,0,-0.9,0,1.7,1004.9,5.311
25-Feb-22,0,11.2,0,2.4,0,-0.5,0,0.1,1016.4,5.385
26-Feb-22,0,11.2,0,8,0,3.5,0,0,1014.8,6.83
27-Feb-22,0,10,0,7.6,0,5.2,0,0.2,1008.6,7.022
28-Feb-22,0,9.9,0,-0.2,0,4.2,0,1.7,1014.3,7.365
01-Mar-22,0,9.3,0,-2.8,0,-7.8,0,0,1021.1,4.778
02-Mar-22,0,10.1,0,6.4,0,-4.1,0,4,1010.1,6.402
03-Mar-22,0,10.8,0,4.2,0,-0.4,0,0.4,1009,7.416
04-Mar-22,0,10.2,0,-0.1,0,-2.8,0,0.2,1018.3,6.325
05-Mar-22,0,9.1,0,-2.3,0,-8.2,0,0,1024.8,4.667
06-Mar-22,0,8.6,0,-3.4,0,-7.9,0,0,1025.7,4.3
07-Mar-22,0,6.6,0,2,0,-5.5,0,0,1014.5,4.331
08-Mar-22,0,12.8,0,4.8,0,0.5,0,0.8,999.9,5.673
09-Mar-22,0,10.5,0,4.2,0,2,0,14.8,1000.3,6.591
10-Mar-22,0,11.7,0,3.8,0,3.5,0,1.3,1000.6,7.582
11-Mar-22,0,13.5,0,6.2,0,4.4,0,3.4,990.5,7.826
12-Mar-22,0,10.8,0,5.1,0,2,0,10.1,990.9,7.799
13-Mar-22,0,12.5,0,5.9,0,4.6,0,3.3,994.4,8.614
14-Mar-22,0,11.5,0,0.6,0,-0.2,0,1.6,1011.9,6.941
15-Mar-22,0,11.8,0,-0.1,0,-5.3,0,0,1012.4,6.451
16-Mar-22,0,10.5,0,1.6,0,3.9,0,0.6,1014.6,8.466
17-Mar-22,0,15.2,0,-0.1,0,-4.7,0,0.2,1024.6,7.63
18-Mar-22,0,15.8,0,-0.1,0,-4.6,0,0,1032.6,7.69
19-Mar-22,0,14.4,0,6.4,0,0.8,0,0,1027.8,8.559
20-Mar-22,0,11.5,0,4.9,0,-0.2,0,0,1020.6,8.374
21-Mar-22,0,13.7,0,7.9,0,5.4,0,0,1018.1,9.74
22-Mar-22,0,16.8,0,5.9,0,3.2,0,0,1019.3,10.085
23-Mar-22,0,18.5,0,4.4,0,-1.3,0,0,1022.3,9.802
24-Mar-22,0,17.5,0,4,0,-0.8,0,0,1024.2,10.079
25-Mar-22,0,17.2,0,5.3,0,0.5,0,0,1026.3,10.795
